id,app_id,content,author_id,is_positive
166707812,440,"The Administrator: ""Intruder Alert! A RED Spy is in the base!""

[Signs illuminate on a large security panel: ""Intruder Alert', 'RED Spy' and 'In Base'; pull out to reveal the BLU Soldier watching the board]

Soldier: ""A RED Spy is in the base!?""

[Intruder Alert begins to play. The Soldier reaches from off-screen and pulls a Shotgun off a rack of weapons. Cut to the Soldier dashing down the stairs and through the 2Fort sublevel while saying ""Hut, Hut, Hut!"" with every step he takes]

The Administrator: ""Protect the briefcase!""

Soldier: ""We need to protect the briefcase!""

[Camera pans to reveal the BLU Scout trying to open the code-locked 'Briefcase Room' door]

Scout: ""Yo, a lil' help here!?""

[The Soldier pushes the Scout aside and begins to 'decode' the combination]

Soldier: ""All right, all right, I got it. Stand back, son. 1, 1, 1, umm... 1!""

Scout: ""Let's go, let's go-""

[BLU Heavy comes around the corner, Sasha in hand, charging towards the Scout and Soldier]

Heavy: ""INCOMING!""

[Heavy shoulder-barges the door, destroying it. The three of them are sent tumbling and screaming into the Intelligence Room]

Heavy: ""AAAAAAAAAAAAAAA- [screaming]""

[The Scout reaches the desk to discover the briefcase is perfectly safe]

Scout: [while screaming, he notices the briefcase] ""AAAAAHHHhhhey, it's still here!""

Heavy: ""-AAAAalright then.""

Spy: ""Ahem.""

[Camera zooms in to reveal the BLU Spy, with the BLU Sniper's corpse over one shoulder]

Spy: ""Gentlemen.""

[Meet the Spy' Title Card]

[Cut back to the Spy, carrying the dead Sniper towards the desk]

Spy: ""I see the briefcase is safe.""

Soldier: ""Safe and sound, mm-hmm.""

Scout: ""Yeah, it is!""

Spy: ""Tell me... did anyone happen to kill a RED Spy on the way here?""

[The other three BLUs shake their heads and shrug]

Spy: ""No? Then we still have a problem.""

[He deposits the Sniper's body on the desk, revealing a bloody Knife in his back accompanied with a sound cue and varied reactions]

Soldier: ""...and a knife.""

[The Scout approaches and removes the knife]

Scout: ""Oooh, big problem. I've killed plenty of Spies; they're dime-a-dozen back-stabbing scumbags - like you!""

[The Scout attempts to manipulate the knife like the Spy, only to cut himself with the blunt end on the finger and drop it]

Scout: ""Ow! No offense.""

Spy: ""If you managed to kill them, I assure you, they were not like me."" [The Spy deftly retrieves the knife and flicks it shut, handing it back to the Scout] ""And nothing... nothing like the man loose inside this building.""

Scout: ""What're you? President of his fan club?""

[The Soldier and Heavy chuckle while the Spy turns to face the Scout]

Spy: ""No... that would be your mother!""

[The Spy reveals a folder and slaps it down on the table, revealing several compromising photographs of the RED Spy and the Scout's mother while Right Behind You plays]

Scout: ""What the?"" [stammers out of shock and disbelief]

Spy: ""Indeed, and now he's here to f**k us! So listen up, boy, or pornography starring your mother will be the second worst thing that happens to you today.""

[The Soldier and Heavy examine the photographs. The Heavy leans over and shows the Soldier one photo in particular]

Soldier: ""Oh!""

[The Scout frantically retrieves the photos as the Spy lights and smokes a cigarillo in the foreground]

Scout: ""Gimme that!""

Spy: ""This Spy has already breached our defenses...""

[Fade to the RED Spy, creeping through the Hydro tunnels. He pauses at a corner, as the camera pulls back to reveal a BLU Level 3 Sentry Gun with its Engineer. He slides a Sapper across the floor, disarming and destroying the Sentry Gun immediately]

Engineer: ""Sentry Down!""

[The BLU Engineer throws his Wrench down and frantically reaches for his Pistol, only to have the Spy shoot him in the head with the Revolver. Cut to behind the closed door as the dead Engineer crashes through the door and the Spy steps over him and fires at a target off-screen]

[Cut back to the BLU Intelligence Room. The BLU Spy leans over the dead Sniper, gesturing frantically.]

Spy: ""You've seen what he's done to our colleagues!""

[Fade to the BLU Sniper, still alive and sniping from a dusty attic. The RED Spy creeps up on him and steps on a creaking floorboard, alerting the Sniper, who engages the Spy with the Kukri. A struggle ensues. The Spy deftly dodges and parries Sniper’s flailing attacks and counters with fatal strikes; the Sniper is cut across his left cheek (1:55), gutted under the right rib cage (1:57), cut across the back of his skull (1:58), and is ultimately backstabbed (1:59).]

[Cut back to BLU Intelligence Room]

Spy: ""And worst of all, he could be any one of us...""

[Fade to the RED Spy fighting a BLU Medic, armed with a Bonesaw]

Medic: ""Raus, raus!""

[The Spy breaks the Medic's arm, disarming him. Close-up on the Spy's face as he disguises as the Medic]

Medic: [gasps] ""Nein...""

[The Spy kills the Medic with a well-placed chop to the throat, knocking off his spectacles, which he catches and wears, completing his disguise]

[Cut back to BLU Intel Room. The BLU Spy looks frantic]

Spy: ""He could be in this very room! He could be you! He could be me! He could even be-""

[The Spy is cut off as his head explodes violently. The camera switches to the Soldier, Shotgun in hand, with a confused Heavy and a panicked Scout]

Scout: ""Whoa, whoa, whoa!""

Heavy: ""Oh!""

Soldier: ""What? It was obvious!"" [The Soldier pumps his Shotgun, discarding the spent shell.] ""He's the RED Spy! Watch, he'll turn red any second now...""

[The Soldier and Heavy approach the dead Spy, with The Soldier prodding the Spy's foot with his Shotgun]

Soldier: ""Any second now... See? Red! Oh, wait... that's blood.""

Heavy: ""So, we still got problem...""

Soldier: ""Big problem...""

[The Scout lingers behind, his expression sinister. He approaches the Soldier and Heavy, retrieving the knife he pocketed earlier, and flicking it open easily]

Soldier: ""All right, who's ready to go find this Spy?""

[As the Scout approaches, he flickers and melts, revealing himself to be the RED Spy]

Spy: ""Right behind you.""

[Team Fortress 2 ending flourish music plays, with the stabbing of the Soldier and Heavy punctuating the beat of the tune.]

[Petite Chou-Fleur plays]

[Fade to the scattered photos of the Scout's mother. The RED Spy retrieves one depicting them holding hands on a balcony and smiles wistfully]

Spy: ""Ahh... ma petite chou-fleur.""

[The RED Spy walks off with the BLU team's intel in tow. Fade to black.]",76561199038596886,Negative
137676516,1610,"Space Empire IV is arguably the peak of the Space Empires series, and still one of the best PBEM games ever released.  It rides the very edge of micromanagement detail and intractability in play.  While more modern games will provide a faster and more polished experience, Space Empire IV shows the skeleton upon which the modern Space 4X was built atop, and for that reason alone it is well worth the time to any fan of the genre.",76561197977956172,Positive
170523792,620,"brain grew
",76561198243611572,Positive
166962946,440,Welcome to Team Fortress 2 where cheating bots dominate you and everyone else. Unplayable game where they spam links and everything. So yes join this game if you like to get f*ck by bots.,76561198085895253,Negative
8616482,340,"Half-Life 2: Lost Coast was never really supposed to exist.  It existed as a benchmarking tool for Half-Life 2, and ended up becoming a stand alone single level game.  Since it really wasn't designed to be a game to begin with, there simply isn't much content.  If you really love the Half-Life series, and you are determined to play out all of the games and mods available, finish it in about 10 minutes.  Otherwise, don't bother.",76561197981356193,Negative
127389885,10,best fps game ever,76561198027377950,Positive
26218121,300,good game,76561197995081142,Positive
23995889,300,"A mix of TF2, CS:GO and a bit of GMod.
Nice game with teamwork needed!
Definetly reccomend for any FPS fans and WWII history lovers.",76561198217991383,Positive
166905285,440,NOT HAPPY GABE IF THATS EVEN YOUR NAME!,76561198291903970,Negative
176922992,730,"HOW TO PLAY CS:GO -

Step 1: Download it for free.
Step 2: Get level 2.
Step 3: Queue up for Competitive.
Step 4: Get destroyed by 5 cheaters.
Step 5: Exit.
Step 6: Download it again
Step 7: Open it again.
Step 8: Queue up for Competitive again.
Step 9: Team up with toxic noobs and get destroyed by enemy team.
Step 10: Quit.
Step 11: Download/Buy cheats.
Step 12: Get banned.
Step 13: Get a virus.
Step 14: Cry.
Was this review helpful?",76561199074613340,Negative
129173592,30,Great game!,76561198235842168,Positive
49253988,30,"do you smeell that?
smells like dumb minorities spamming the chat commands.",76561198128609334,Positive
133521048,100,This is actually pretty good,76561199390165043,Positive
42840553,1250,I prefer playing Left for Dead 2 instead.,76561198096163377,Negative
169257094,620,Idk,76561199176072829,Positive
176410979,730,runs like fucking shit,76561199507067691,Negative
166700612,440,"Truly a neglected game through and through. Aimbots, vote kick bots, they're everywhere and ruin the experience for everyone, no matter what side you're on.

Also the game introduced paid lootboxes to the gaming industry, tarnishing it forever.",76561198106171419,Negative
34407052,300,Not as many players as it use to have but it still has enough to work nicely. I mean you can still find more than one full server sometimes. It's pretty fun for a while and requires skill. Most of the players are older people. 25-40 year olds. So you won't be dealing with annoying kids.,76561198092638112,Positive
66682929,340,what's the point?,76561198807890175,Negative
181268519,550,Not bad.,76561199591553529,Positive
39571829,220,Peace of shit.,76561198364265302,Negative
172410335,620,3,76561199697116893,Positive
15400593,20,"Disturbing lack of hats.

1/10",76561198070686090,Positive
156583008,300,i mean its a dead game for the most part but fun all the same,76561198204643800,Positive
166737803,440,"Tell me, where did everything go so wrong?",76561198175561149,Negative
116499993,300,"Fun as hell, especially the servers with team kill.",76561199088822657,Positive
121383743,10,serbia #1,76561198310332740,Positive
11182850,630,"i don't get why people all abandoned the game, it's not bad",76561198019473121,Positive
